"Time Stamp","Time Zone","Name","PTID","Load"
"08/08/2017 00:00:00","EDT","CAPITL",61757,1252.1
"08/08/2017 00:00:00","EDT","CENTRL",61754,1562.1
"08/08/2017 00:00:00","EDT","DUNWOD",61760,612.2
"08/08/2017 00:00:00","EDT","GENESE",61753,1022.1
"08/08/2017 00:00:00","EDT","HUD VL",61758,916.9
"08/08/2017 00:00:00","EDT","LONGIL",61762,2178.9
"08/08/2017 00:00:00","EDT","MHK VL",61756,724.7
"08/08/2017 00:00:00","EDT","MILLWD",61759,257.2
"08/08/2017 00:00:00","EDT","N.Y.C.",61761,5509.1
"08/08/2017 00:00:00","EDT","NORTH",61755,420.1
"08/08/2017 00:00:00","EDT","WEST",61752,1509.1
"08/08/2017 00:05:00","EDT","CAPITL",61757,1233.9
"08/08/2017 00:05:00","EDT","CENTRL",61754,1554.9
"08/08/2017 00:05:00","EDT","DUNWOD",61760,598.2
"08/08/2017 00:05:00","EDT","GENESE",61753,1013.3
"08/08/2017 00:05:00","EDT","HUD VL",61758,948
"08/08/2017 00:05:00","EDT","LONGIL",61762,2165.8
"08/08/2017 00:05:00","EDT","MHK VL",61756,725.7
"08/08/2017 00:05:00","EDT","MILLWD",61759,244
"08/08/2017 00:05:00","EDT","N.Y.C.",61761,5502.2
"08/08/2017 00:05:00","EDT","NORTH",61755,432.9
"08/08/2017 00:05:00","EDT","WEST",61752,1509.3
"08/08/2017 00:10:00","EDT","CAPITL",61757,1229.3
"08/08/2017 00:10:00","EDT","CENTRL",61754,1493.9
"08/08/2017 00:10:00","EDT","DUNWOD",61760,602.1
"08/08/2017 00:10:00","EDT","GENESE",61753,994.5
"08/08/2017 00:10:00","EDT","HUD VL",61758,910
"08/08/2017 00:10:00","EDT","LONGIL",61762,2132.4
"08/08/2017 00:10:00","EDT","MHK VL",61756,720.4
"08/08/2017 00:10:00","EDT","MILLWD",61759,233.4
"08/08/2017 00:10:00","EDT","N.Y.C.",61761,5466.1
"08/08/2017 00:10:00","EDT","NORTH",61755,441.4
"08/08/2017 00:10:00","EDT","WEST",61752,1541.2
"08/08/2017 00:15:00","EDT","CAPITL",61757,1223.4
"08/08/2017 00:15:00","EDT","CENTRL",61754,1505.8
"08/08/2017 00:15:00","EDT","DUNWOD",61760,582.8
"08/08/2017 00:15:00","EDT","GENESE",61753,1003.4
"08/08/2017 00:15:00","EDT","HUD VL",61758,918.7
"08/08/2017 00:15:00","EDT","LONGIL",61762,2128.1
"08/08/2017 00:15:00","EDT","MHK VL",61756,709.7
"08/08/2017 00:15:00","EDT","MILLWD",61759,259.5
"08/08/2017 00:15:00","EDT","N.Y.C.",61761,5442.4
"08/08/2017 00:15:00","EDT","NORTH",61755,426.5
"08/08/2017 00:15:00","EDT","WEST",61752,1488.5
"08/08/2017 00:20:00","EDT","CAPITL",61757,1220.8
"08/08/2017 00:20:00","EDT","CENTRL",61754,1522.6
"08/08/2017 00:20:00","EDT","DUNWOD",61760,586.5
"08/08/2017 00:20:00","EDT","GENESE",61753,1011.9
"08/08/2017 00:20:00","EDT","HUD VL",61758,940
"08/08/2017 00:20:00","EDT","LONGIL",61762,2118.4
"08/08/2017 00:20:00","EDT","MHK VL",61756,711.1
"08/08/2017 00:20:00","EDT","MILLWD",61759,256
"08/08/2017 00:20:00","EDT","N.Y.C.",61761,5395.7
"08/08/2017 00:20:00","EDT","NORTH",61755,420.6
"08/08/2017 00:20:00","EDT","WEST",61752,1458.3
"08/08/2017 00:25:00","EDT","CAPITL",61757,1210.3
"08/08/2017 00:25:00","EDT","CENTRL",61754,1504.5
"08/08/2017 00:25:00","EDT","DUNWOD",61760,580.5
"08/08/2017 00:25:00","EDT","GENESE",61753,991.9
"08/08/2017 00:25:00","EDT","HUD VL",61758,911.4
"08/08/2017 00:25:00","EDT","LONGIL",61762,2113.7
"08/08/2017 00:25:00","EDT","MHK VL",61756,706.5
"08/08/2017 00:25:00","EDT","MILLWD",61759,241.9
"08/08/2017 00:25:00","EDT","N.Y.C.",61761,5374.5
"08/08/2017 00:25:00","EDT","NORTH",61755,423.4
"08/08/2017 00:25:00","EDT","WEST",61752,1484.9
"08/08/2017 00:30:00","EDT","CAPITL",61757,1221.1
"08/08/2017 00:30:00","EDT","CENTRL",61754,1520.3
