"Time Stamp","Time Zone","Name","PTID","Load"
"08/23/2017 00:00:00","EDT","CAPITL",61757,1564.6
"08/23/2017 00:00:00","EDT","CENTRL",61754,1778.6
"08/23/2017 00:00:00","EDT","DUNWOD",61760,877.4
"08/23/2017 00:00:00","EDT","GENESE",61753,1134.2
"08/23/2017 00:00:00","EDT","HUD VL",61758,1361.2
"08/23/2017 00:00:00","EDT","LONGIL",61762,3194.8
"08/23/2017 00:00:00","EDT","MHK VL",61756,869.9
"08/23/2017 00:00:00","EDT","MILLWD",61759,379.4
"08/23/2017 00:00:00","EDT","N.Y.C.",61761,7504.9
"08/23/2017 00:00:00","EDT","NORTH",61755,433.3
"08/23/2017 00:00:00","EDT","WEST",61752,1599.6
"08/23/2017 00:05:00","EDT","CAPITL",61757,1536.3
"08/23/2017 00:05:00","EDT","CENTRL",61754,1766.9
"08/23/2017 00:05:00","EDT","DUNWOD",61760,872.4
"08/23/2017 00:05:00","EDT","GENESE",61753,1127.5
"08/23/2017 00:05:00","EDT","HUD VL",61758,1360.2
"08/23/2017 00:05:00","EDT","LONGIL",61762,3155.9
"08/23/2017 00:05:00","EDT","MHK VL",61756,852.2
"08/23/2017 00:05:00","EDT","MILLWD",61759,382.8
"08/23/2017 00:05:00","EDT","N.Y.C.",61761,7457.8
"08/23/2017 00:05:00","EDT","NORTH",61755,432.2
"08/23/2017 00:05:00","EDT","WEST",61752,1603.2
"08/23/2017 00:10:00","EDT","CAPITL",61757,1525
"08/23/2017 00:10:00","EDT","CENTRL",61754,1749.6
"08/23/2017 00:10:00","EDT","DUNWOD",61760,858.7
"08/23/2017 00:10:00","EDT","GENESE",61753,1113.6
"08/23/2017 00:10:00","EDT","HUD VL",61758,1325.5
"08/23/2017 00:10:00","EDT","LONGIL",61762,3125.3
"08/23/2017 00:10:00","EDT","MHK VL",61756,870.5
"08/23/2017 00:10:00","EDT","MILLWD",61759,377
"08/23/2017 00:10:00","EDT","N.Y.C.",61761,7368.9
"08/23/2017 00:10:00","EDT","NORTH",61755,430
"08/23/2017 00:10:00","EDT","WEST",61752,1598.5
"08/23/2017 00:15:00","EDT","CAPITL",61757,1512.3
"08/23/2017 00:15:00","EDT","CENTRL",61754,1755.8
"08/23/2017 00:15:00","EDT","DUNWOD",61760,854.8
"08/23/2017 00:15:00","EDT","GENESE",61753,1110.9
"08/23/2017 00:15:00","EDT","HUD VL",61758,1314.2
"08/23/2017 00:15:00","EDT","LONGIL",61762,3086.6
"08/23/2017 00:15:00","EDT","MHK VL",61756,871.4
"08/23/2017 00:15:00","EDT","MILLWD",61759,390.6
"08/23/2017 00:15:00","EDT","N.Y.C.",61761,7343.7
"08/23/2017 00:15:00","EDT","NORTH",61755,441.7
"08/23/2017 00:15:00","EDT","WEST",61752,1581
"08/23/2017 00:20:00","EDT","CAPITL",61757,1497.8
"08/23/2017 00:20:00","EDT","CENTRL",61754,1751.6
"08/23/2017 00:20:00","EDT","DUNWOD",61760,820.1
"08/23/2017 00:20:00","EDT","GENESE",61753,1098.8
"08/23/2017 00:20:00","EDT","HUD VL",61758,1345.5
"08/23/2017 00:20:00","EDT","LONGIL",61762,3072.3
"08/23/2017 00:20:00","EDT","MHK VL",61756,869.6
"08/23/2017 00:20:00","EDT","MILLWD",61759,374.8
"08/23/2017 00:20:00","EDT","N.Y.C.",61761,7302.3
"08/23/2017 00:20:00","EDT","NORTH",61755,442
"08/23/2017 00:20:00","EDT","WEST",61752,1566.8
"08/23/2017 00:25:00","EDT","CAPITL",61757,1510.9
"08/23/2017 00:25:00","EDT","CENTRL",61754,1771.6
"08/23/2017 00:25:00","EDT","DUNWOD",61760,852.1
"08/23/2017 00:25:00","EDT","GENESE",61753,1094.6
"08/23/2017 00:25:00","EDT","HUD VL",61758,1294.4
"08/23/2017 00:25:00","EDT","LONGIL",61762,3043.8
"08/23/2017 00:25:00","EDT","MHK VL",61756,865.4
"08/23/2017 00:25:00","EDT","MILLWD",61759,385.1
"08/23/2017 00:25:00","EDT","N.Y.C.",61761,7252.3
"08/23/2017 00:25:00","EDT","NORTH",61755,426.3
"08/23/2017 00:25:00","EDT","WEST",61752,1587.2
"08/23/2017 00:30:00","EDT","CAPITL",61757,1504.5
"08/23/2017 00:30:00","EDT","CENTRL",61754,1779.2
"08/23/2017 00:30:00","EDT","DUNWOD",61760,853.5
"08/23/2017 00:30:00","EDT","GENESE",61753,1098.6
"08/23/2017 00:30:00","EDT","HUD VL",61758,1307.9
"08/23/2017 00:30:00","EDT","LONGIL",61762,3019.7
"08/23/2017 00:30:00","EDT","MHK VL",61756,873.3
"08/23/2017 00:30:00","EDT","MILLWD",61759,373.8
"08/23/2017 00:30:00","EDT","N.Y.C.",61761,7197.7
"08/23/2017 00:30:00","EDT","NORTH",61755,421.6
"08/23/2017 00:30:00","EDT","WEST",61752,1556.6
"08/23/2017 00:35:00","EDT","CAPITL",61757,1499.6
"08/23/2017 00:35:00","EDT","CENTRL",61754,1790.4
"08/23/2017 00:35:00","EDT","DUNWOD",61760,851.8
"08/23/2017 00:35:00","EDT","GENESE",61753,1099.6
"08/23/2017 00:35:00","EDT","HUD VL",61758,1290.9
"08/23/2017 00:35:00","EDT","LONGIL",61762,3007.8
"08/23/2017 00:35:00","EDT","MHK VL",61756,873.4
"08/23/2017 00:35:00","EDT","MILLWD",61759,378.4
"08/23/2017 00:35:00","EDT","N.Y.C.",61761,7138.1
"08/23/2017 00:35:00","EDT","NORTH",61755,416.9
"08/23/2017 00:35:00","EDT","WEST",61752,1538.3
"08/23/2017 00:40:00","EDT","CAPITL",61757,1487.4
"08/23/2017 00:40:00","EDT","CENTRL",61754,1795.7
"08/23/2017 00:40:00","EDT","DUNWOD",61760,839.5
"08/23/2017 00:40:00","EDT","GENESE",61753,1089.3
"08/23/2017 00:40:00","EDT","HUD VL",61758,1266
"08/23/2017 00:40:00","EDT","LONGIL",61762,2977.3
"08/23/2017 00:40:00","EDT","MHK VL",61756,872.5
"08/23/2017 00:40:00","EDT","MILLWD",61759,383.8
"08/23/2017 00:40:00","EDT","N.Y.C.",61761,7109.3
"08/23/2017 00:40:00","EDT","NORTH",61755,418.9
"08/23/2017 00:40:00","EDT","WEST",61752,1559.2
