"Time Stamp","Time Zone","Name","PTID","Load"
"08/03/2017 00:00:00","EDT","CAPITL",61757,1416.9
"08/03/2017 00:00:00","EDT","CENTRL",61754,1755.3
"08/03/2017 00:00:00","EDT","DUNWOD",61760,710.3
"08/03/2017 00:00:00","EDT","GENESE",61753,1236.5
"08/03/2017 00:00:00","EDT","HUD VL",61758,1099.4
"08/03/2017 00:00:00","EDT","LONGIL",61762,2737
"08/03/2017 00:00:00","EDT","MHK VL",61756,835.1
"08/03/2017 00:00:00","EDT","MILLWD",61759,292.8
"08/03/2017 00:00:00","EDT","N.Y.C.",61761,6616.3
"08/03/2017 00:00:00","EDT","NORTH",61755,469.9
"08/03/2017 00:00:00","EDT","WEST",61752,1751.6
"08/03/2017 00:05:00","EDT","CAPITL",61757,1389.9
"08/03/2017 00:05:00","EDT","CENTRL",61754,1760.2
"08/03/2017 00:05:00","EDT","DUNWOD",61760,697.8
"08/03/2017 00:05:00","EDT","GENESE",61753,1235.2
"08/03/2017 00:05:00","EDT","HUD VL",61758,1083.8
"08/03/2017 00:05:00","EDT","LONGIL",61762,2703.5
"08/03/2017 00:05:00","EDT","MHK VL",61756,826.6
"08/03/2017 00:05:00","EDT","MILLWD",61759,300.5
"08/03/2017 00:05:00","EDT","N.Y.C.",61761,6571.3
"08/03/2017 00:05:00","EDT","NORTH",61755,461
"08/03/2017 00:05:00","EDT","WEST",61752,1750.1
"08/03/2017 00:10:00","EDT","CAPITL",61757,1399.8
"08/03/2017 00:10:00","EDT","CENTRL",61754,1816.2
"08/03/2017 00:10:00","EDT","DUNWOD",61760,722.4
"08/03/2017 00:10:00","EDT","GENESE",61753,1209.8
"08/03/2017 00:10:00","EDT","HUD VL",61758,1074.8
"08/03/2017 00:10:00","EDT","LONGIL",61762,2680.2
"08/03/2017 00:10:00","EDT","MHK VL",61756,810.2
"08/03/2017 00:10:00","EDT","MILLWD",61759,276.3
"08/03/2017 00:10:00","EDT","N.Y.C.",61761,6518.2
"08/03/2017 00:10:00","EDT","NORTH",61755,462.4
"08/03/2017 00:10:00","EDT","WEST",61752,1748.3
"08/03/2017 00:15:00","EDT","CAPITL",61757,1382.3
"08/03/2017 00:15:00","EDT","CENTRL",61754,1775.8
"08/03/2017 00:15:00","EDT","DUNWOD",61760,727.6
"08/03/2017 00:15:00","EDT","GENESE",61753,1202.7
"08/03/2017 00:15:00","EDT","HUD VL",61758,1094.3
"08/03/2017 00:15:00","EDT","LONGIL",61762,2645.5
"08/03/2017 00:15:00","EDT","MHK VL",61756,808.4
"08/03/2017 00:15:00","EDT","MILLWD",61759,267.2
"08/03/2017 00:15:00","EDT","N.Y.C.",61761,6498.7
"08/03/2017 00:15:00","EDT","NORTH",61755,471.6
"08/03/2017 00:15:00","EDT","WEST",61752,1729.5
"08/03/2017 00:20:00","EDT","CAPITL",61757,1357.4
"08/03/2017 00:20:00","EDT","CENTRL",61754,1728.1
"08/03/2017 00:20:00","EDT","DUNWOD",61760,699.7
"08/03/2017 00:20:00","EDT","GENESE",61753,1199.5
"08/03/2017 00:20:00","EDT","HUD VL",61758,1053.5
"08/03/2017 00:20:00","EDT","LONGIL",61762,2629.2
"08/03/2017 00:20:00","EDT","MHK VL",61756,824.5
"08/03/2017 00:20:00","EDT","MILLWD",61759,316.1
"08/03/2017 00:20:00","EDT","N.Y.C.",61761,6454.3
"08/03/2017 00:20:00","EDT","NORTH",61755,454.7
"08/03/2017 00:20:00","EDT","WEST",61752,1735.4
"08/03/2017 00:25:00","EDT","CAPITL",61757,1364.7
"08/03/2017 00:25:00","EDT","CENTRL",61754,1716.9
"08/03/2017 00:25:00","EDT","DUNWOD",61760,700.9
"08/03/2017 00:25:00","EDT","GENESE",61753,1195.4
"08/03/2017 00:25:00","EDT","HUD VL",61758,1055.2
"08/03/2017 00:25:00","EDT","LONGIL",61762,2618.7
"08/03/2017 00:25:00","EDT","MHK VL",61756,826.6
"08/03/2017 00:25:00","EDT","MILLWD",61759,307.6
"08/03/2017 00:25:00","EDT","N.Y.C.",61761,6441.9
"08/03/2017 00:25:00","EDT","NORTH",61755,460.3
"08/03/2017 00:25:00","EDT","WEST",61752,1746.9
"08/03/2017 00:30:00","EDT","CAPITL",61757,1363.5
"08/03/2017 00:30:00","EDT","CENTRL",61754,1706.2
"08/03/2017 00:30:00","EDT","DUNWOD",61760,687.4
"08/03/2017 00:30:00","EDT","GENESE",61753,1184.7
"08/03/2017 00:30:00","EDT","HUD VL",61758,1055.5
"08/03/2017 00:30:00","EDT","LONGIL",61762,2617.3
"08/03/2017 00:30:00","EDT","MHK VL",61756,812.3
"08/03/2017 00:30:00","EDT","MILLWD",61759,309.8
"08/03/2017 00:30:00","EDT","N.Y.C.",61761,6416.4
"08/03/2017 00:30:00","EDT","NORTH",61755,456.9
"08/03/2017 00:30:00","EDT","WEST",61752,1720.4
"08/03/2017 00:35:00","EDT","CAPITL",61757,1363.3
"08/03/2017 00:35:00","EDT","CENTRL",61754,1736.4
"08/03/2017 00:35:00","EDT","DUNWOD",61760,696.5
"08/03/2017 00:35:00","EDT","GENESE",61753,1182.8
"08/03/2017 00:35:00","EDT","HUD VL",61758,1022.9
"08/03/2017 00:35:00","EDT","LONGIL",61762,2593.5
"08/03/2017 00:35:00","EDT","MHK VL",61756,809.2
"08/03/2017 00:35:00","EDT","MILLWD",61759,302.7
"08/03/2017 00:35:00","EDT","N.Y.C.",61761,6351.7
"08/03/2017 00:35:00","EDT","NORTH",61755,460
"08/03/2017 00:35:00","EDT","WEST",61752,1683.7
"08/03/2017 00:40:00","EDT","CAPITL",61757,1340.4
"08/03/2017 00:40:00","EDT","CENTRL",61754,1739.7
"08/03/2017 00:40:00","EDT","DUNWOD",61760,677
"08/03/2017 00:40:00","EDT","GENESE",61753,1170.6
"08/03/2017 00:40:00","EDT","HUD VL",61758,1022.4
"08/03/2017 00:40:00","EDT","LONGIL",61762,2595.5
"08/03/2017 00:40:00","EDT","MHK VL",61756,810.5
"08/03/2017 00:40:00","EDT","MILLWD",61759,300.3
"08/03/2017 00:40:00","EDT","N.Y.C.",61761,6334
"08/03/2017 00:40:00","EDT","NORTH",61755,458.9
"08/03/2017 00:40:00","EDT","WEST",61752,1713.2
"08/03/2017 00:45:00","EDT","CAPITL",61757,1354.6
"08/03/2017 00:45:00","EDT","CENTRL",61754,1737.2
"08/03/2017 00:45:00","EDT","DUNWOD",61760,679.3
"08/03/2017 00:45:00","EDT","GENESE",61753,1161.5
"08/03/2017 00:45:00","EDT","HUD VL",61758,1016.7
"08/03/2017 00:45:00","EDT","LONGIL",61762,2566.4
"08/03/2017 00:45:00","EDT","MHK VL",61756,800.4
"08/03/2017 00:45:00","EDT","MILLWD",61759,288.3
"08/03/2017 00:45:00","EDT","N.Y.C.",61761,6301.6
"08/03/2017 00:45:00","EDT","NORTH",61755,454.6
"08/03/2017 00:45:00","EDT","WEST",61752,1710.2
"08/03/2017 00:50:00","EDT","CAPITL",61757,1334.3
"08/03/2017 00:50:00","EDT","CENTRL",61754,1693.3
"08/03/2017 00:50:00","EDT","DUNWOD",61760,682.8
"08/03/2017 00:50:00","EDT","GENESE",61753,1151.5
"08/03/2017 00:50:00","EDT","HUD VL",61758,1023.3
"08/03/2017 00:50:00","EDT","LONGIL",61762,2554.6
"08/03/2017 00:50:00","EDT","MHK VL",61756,784.2
"08/03/2017 00:50:00","EDT","MILLWD",61759,277
"08/03/2017 00:50:00","EDT","N.Y.C.",61761,6278.1
"08/03/2017 00:50:00","EDT","NORTH",61755,484
"08/03/2017 00:50:00","EDT","WEST",61752,1712.3
"08/03/2017 00:55:00","EDT","CAPITL",61757,1321.8
"08/03/2017 00:55:00","EDT","CENTRL",61754,1666.8
"08/03/2017 00:55:00","EDT","DUNWOD",61760,662.2
"08/03/2017 00:55:00","EDT","GENESE",61753,1150.7
"08/03/2017 00:55:00","EDT","HUD VL",61758,1018.1
"08/03/2017 00:55:00","EDT","LONGIL",61762,2556.9
"08/03/2017 00:55:00","EDT","MHK VL",61756,799.9
"08/03/2017 00:55:00","EDT","MILLWD",61759,279.2
"08/03/2017 00:55:00","EDT","N.Y.C.",61761,6227.8
"08/03/2017 00:55:00","EDT","NORTH",61755,446.6
