"Time Stamp","Time Zone","Name","PTID","Load"
"08/22/2017 00:00:00","EDT","CAPITL",61757,1509
"08/22/2017 00:00:00","EDT","CENTRL",61754,1833.1
"08/22/2017 00:00:00","EDT","DUNWOD",61760,828.5
"08/22/2017 00:00:00","EDT","GENESE",61753,1247.4
"08/22/2017 00:00:00","EDT","HUD VL",61758,1272.4
"08/22/2017 00:00:00","EDT","LONGIL",61762,2908.1
"08/22/2017 00:00:00","EDT","MHK VL",61756,926.2
"08/22/2017 00:00:00","EDT","MILLWD",61759,359.1
"08/22/2017 00:00:00","EDT","N.Y.C.",61761,7250.3
"08/22/2017 00:00:00","EDT","NORTH",61755,428.3
"08/22/2017 00:00:00","EDT","WEST",61752,1781.3
"08/22/2017 00:05:00","EDT","CAPITL",61757,1517.9
"08/22/2017 00:05:00","EDT","CENTRL",61754,1849.9
"08/22/2017 00:05:00","EDT","DUNWOD",61760,809.4
"08/22/2017 00:05:00","EDT","GENESE",61753,1236.9
"08/22/2017 00:05:00","EDT","HUD VL",61758,1226.9
"08/22/2017 00:05:00","EDT","LONGIL",61762,2875.7
"08/22/2017 00:05:00","EDT","MHK VL",61756,924.1
"08/22/2017 00:05:00","EDT","MILLWD",61759,383.7
"08/22/2017 00:05:00","EDT","N.Y.C.",61761,7177.6
"08/22/2017 00:05:00","EDT","NORTH",61755,432.8
"08/22/2017 00:05:00","EDT","WEST",61752,1779.1
"08/22/2017 00:10:00","EDT","CAPITL",61757,1496.8
"08/22/2017 00:10:00","EDT","CENTRL",61754,1851.2
"08/22/2017 00:10:00","EDT","DUNWOD",61760,804.1
"08/22/2017 00:10:00","EDT","GENESE",61753,1227.4
"08/22/2017 00:10:00","EDT","HUD VL",61758,1244.5
"08/22/2017 00:10:00","EDT","LONGIL",61762,2844
"08/22/2017 00:10:00","EDT","MHK VL",61756,924.3
"08/22/2017 00:10:00","EDT","MILLWD",61759,371.1
"08/22/2017 00:10:00","EDT","N.Y.C.",61761,7127.9
"08/22/2017 00:10:00","EDT","NORTH",61755,424.3
"08/22/2017 00:10:00","EDT","WEST",61752,1773
"08/22/2017 00:15:00","EDT","CAPITL",61757,1477.6
"08/22/2017 00:15:00","EDT","CENTRL",61754,1802.7
"08/22/2017 00:15:00","EDT","DUNWOD",61760,802.8
"08/22/2017 00:15:00","EDT","GENESE",61753,1219.1
"08/22/2017 00:15:00","EDT","HUD VL",61758,1242.8
"08/22/2017 00:15:00","EDT","LONGIL",61762,2833
"08/22/2017 00:15:00","EDT","MHK VL",61756,923.4
"08/22/2017 00:15:00","EDT","MILLWD",61759,358.5
"08/22/2017 00:15:00","EDT","N.Y.C.",61761,7103.5
"08/22/2017 00:15:00","EDT","NORTH",61755,424.3
"08/22/2017 00:15:00","EDT","WEST",61752,1782.6
"08/22/2017 00:20:00","EDT","CAPITL",61757,1476.5
"08/22/2017 00:20:00","EDT","CENTRL",61754,1833.5
"08/22/2017 00:20:00","EDT","DUNWOD",61760,803.5
"08/22/2017 00:20:00","EDT","GENESE",61753,1220.6
"08/22/2017 00:20:00","EDT","HUD VL",61758,1202
"08/22/2017 00:20:00","EDT","LONGIL",61762,2803.2
