"Time Stamp","Time Zone","Name","PTID","Load"
"07/12/2017 00:00:00","EDT","CAPITL",61757,1411.3
"07/12/2017 00:00:00","EDT","CENTRL",61754,1837.9
"07/12/2017 00:00:00","EDT","DUNWOD",61760,830.6
"07/12/2017 00:00:00","EDT","GENESE",61753,1206
"07/12/2017 00:00:00","EDT","HUD VL",61758,1238.1
"07/12/2017 00:00:00","EDT","LONGIL",61762,2962.3
"07/12/2017 00:00:00","EDT","MHK VL",61756,878.6
"07/12/2017 00:00:00","EDT","MILLWD",61759,364.6
"07/12/2017 00:00:00","EDT","N.Y.C.",61761,7646.2
"07/12/2017 00:00:00","EDT","NORTH",61755,446.4
"07/12/2017 00:00:00","EDT","WEST",61752,1847.7
"07/12/2017 00:05:00","EDT","CAPITL",61757,1412.1
"07/12/2017 00:05:00","EDT","CENTRL",61754,1817.1
"07/12/2017 00:05:00","EDT","DUNWOD",61760,811.7
"07/12/2017 00:05:00","EDT","GENESE",61753,1182.8
"07/12/2017 00:05:00","EDT","HUD VL",61758,1229.9
"07/12/2017 00:05:00","EDT","LONGIL",61762,2952.5
"07/12/2017 00:05:00","EDT","MHK VL",61756,872.5
"07/12/2017 00:05:00","EDT","MILLWD",61759,364.3
"07/12/2017 00:05:00","EDT","N.Y.C.",61761,7560.7
"07/12/2017 00:05:00","EDT","NORTH",61755,441.2
"07/12/2017 00:05:00","EDT","WEST",61752,1825.1
"07/12/2017 00:10:00","EDT","CAPITL",61757,1408.5
"07/12/2017 00:10:00","EDT","CENTRL",61754,1822.3
"07/12/2017 00:10:00","EDT","DUNWOD",61760,815.8
"07/12/2017 00:10:00","EDT","GENESE",61753,1178.7
"07/12/2017 00:10:00","EDT","HUD VL",61758,1205.2
"07/12/2017 00:10:00","EDT","LONGIL",61762,2911.9
"07/12/2017 00:10:00","EDT","MHK VL",61756,881.1
"07/12/2017 00:10:00","EDT","MILLWD",61759,371.3
"07/12/2017 00:10:00","EDT","N.Y.C.",61761,7528.9
"07/12/2017 00:10:00","EDT","NORTH",61755,445.3
"07/12/2017 00:10:00","EDT","WEST",61752,1833.1
"07/12/2017 00:12:09","EDT","CAPITL",61757,1389.4
"07/12/2017 00:12:09","EDT","CENTRL",61754,1841.9
