"Time Stamp","Time Zone","Name","PTID","Load"
"07/19/2017 00:00:00","EDT","CAPITL",61757,1432.5
"07/19/2017 00:00:00","EDT","CENTRL",61754,1831.7
"07/19/2017 00:00:00","EDT","DUNWOD",61760,915.1
"07/19/2017 00:00:00","EDT","GENESE",61753,1166.4
"07/19/2017 00:00:00","EDT","HUD VL",61758,1379.3
"07/19/2017 00:00:00","EDT","LONGIL",61762,3202.6
"07/19/2017 00:00:00","EDT","MHK VL",61756,866.1
"07/19/2017 00:00:00","EDT","MILLWD",61759,410.6
"07/19/2017 00:00:00","EDT","N.Y.C.",61761,7818.6
"07/19/2017 00:00:00","EDT","NORTH",61755,434.8
"07/19/2017 00:00:00","EDT","WEST",61752,1725.6
"07/19/2017 00:05:00","EDT","CAPITL",61757,1432.3
"07/19/2017 00:05:00","EDT","CENTRL",61754,1821.3
"07/19/2017 00:05:00","EDT","DUNWOD",61760,883.2
"07/19/2017 00:05:00","EDT","GENESE",61753,1148.5
"07/19/2017 00:05:00","EDT","HUD VL",61758,1364.4
"07/19/2017 00:05:00","EDT","LONGIL",61762,3180
"07/19/2017 00:05:00","EDT","MHK VL",61756,848.3
"07/19/2017 00:05:00","EDT","MILLWD",61759,424.4
"07/19/2017 00:05:00","EDT","N.Y.C.",61761,7749.4
"07/19/2017 00:05:00","EDT","NORTH",61755,438.4
"07/19/2017 00:05:00","EDT","WEST",61752,1740
"07/19/2017 00:10:00","EDT","CAPITL",61757,1410.4
"07/19/2017 00:10:00","EDT","CENTRL",61754,1850.4
"07/19/2017 00:10:00","EDT","DUNWOD",61760,921.7
"07/19/2017 00:10:00","EDT","GENESE",61753,1137.7
"07/19/2017 00:10:00","EDT","HUD VL",61758,1343.9
"07/19/2017 00:10:00","EDT","LONGIL",61762,3159.3
"07/19/2017 00:10:00","EDT","MHK VL",61756,844.5
"07/19/2017 00:10:00","EDT","MILLWD",61759,377
"07/19/2017 00:10:00","EDT","N.Y.C.",61761,7700.7
"07/19/2017 00:10:00","EDT","NORTH",61755,446.3
"07/19/2017 00:10:00","EDT","WEST",61752,1718.5
"07/19/2017 00:15:00","EDT","CAPITL",61757,1404.8
"07/19/2017 00:15:00","EDT","CENTRL",61754,1819.9
"07/19/2017 00:15:00","EDT","DUNWOD",61760,898.7
"07/19/2017 00:15:00","EDT","GENESE",61753,1138.6
"07/19/2017 00:15:00","EDT","HUD VL",61758,1329.1
"07/19/2017 00:15:00","EDT","LONGIL",61762,3124.1
"07/19/2017 00:15:00","EDT","MHK VL",61756,856.7
"07/19/2017 00:15:00","EDT","MILLWD",61759,403.9
"07/19/2017 00:15:00","EDT","N.Y.C.",61761,7646.1
"07/19/2017 00:15:00","EDT","NORTH",61755,426.7
"07/19/2017 00:15:00","EDT","WEST",61752,1717.8
"07/19/2017 00:20:00","EDT","CAPITL",61757,1396.2
"07/19/2017 00:20:00","EDT","CENTRL",61754,1781.2
"07/19/2017 00:20:00","EDT","DUNWOD",61760,895.5
"07/19/2017 00:20:00","EDT","GENESE",61753,1127.5
"07/19/2017 00:20:00","EDT","HUD VL",61758,1326.3
"07/19/2017 00:20:00","EDT","LONGIL",61762,3093.7
"07/19/2017 00:20:00","EDT","MHK VL",61756,870.3
"07/19/2017 00:20:00","EDT","MILLWD",61759,399
"07/19/2017 00:20:00","EDT","N.Y.C.",61761,7623.9
"07/19/2017 00:20:00","EDT","NORTH",61755,423.8
"07/19/2017 00:20:00","EDT","WEST",61752,1713.5
"07/19/2017 00:25:00","EDT","CAPITL",61757,1388.8
"07/19/2017 00:25:00","EDT","CENTRL",61754,1779.4
"07/19/2017 00:25:00","EDT","DUNWOD",61760,880.8
"07/19/2017 00:25:00","EDT","GENESE",61753,1121.3
"07/19/2017 00:25:00","EDT","HUD VL",61758,1325.4
"07/19/2017 00:25:00","EDT","LONGIL",61762,3088.7
"07/19/2017 00:25:00","EDT","MHK VL",61756,859.3
"07/19/2017 00:25:00","EDT","MILLWD",61759,407.9
"07/19/2017 00:25:00","EDT","N.Y.C.",61761,7597.9
"07/19/2017 00:25:00","EDT","NORTH",61755,436.3
"07/19/2017 00:25:00","EDT","WEST",61752,1703
"07/19/2017 00:30:00","EDT","CAPITL",61757,1384
"07/19/2017 00:30:00","EDT","CENTRL",61754,1788.3
"07/19/2017 00:30:00","EDT","DUNWOD",61760,890
"07/19/2017 00:30:00","EDT","GENESE",61753,1108
"07/19/2017 00:30:00","EDT","HUD VL",61758,1321.3
"07/19/2017 00:30:00","EDT","LONGIL",61762,3051.4
"07/19/2017 00:30:00","EDT","MHK VL",61756,851
"07/19/2017 00:30:00","EDT","MILLWD",61759,386
"07/19/2017 00:30:00","EDT","N.Y.C.",61761,7554.1
"07/19/2017 00:30:00","EDT","NORTH",61755,428.5
"07/19/2017 00:30:00","EDT","WEST",61752,1694
"07/19/2017 00:35:00","EDT","CAPITL",61757,1375.3
"07/19/2017 00:35:00","EDT","CENTRL",61754,1789.1
"07/19/2017 00:35:00","EDT","DUNWOD",61760,881.7
"07/19/2017 00:35:00","EDT","GENESE",61753,1103.4
"07/19/2017 00:35:00","EDT","HUD VL",61758,1300
"07/19/2017 00:35:00","EDT","LONGIL",61762,3037.5
"07/19/2017 00:35:00","EDT","MHK VL",61756,857.1
"07/19/2017 00:35:00","EDT","MILLWD",61759,392.6
"07/19/2017 00:35:00","EDT","N.Y.C.",61761,7506.7
"07/19/2017 00:35:00","EDT","NORTH",61755,426.5
"07/19/2017 00:35:00","EDT","WEST",61752,1698.3
"07/19/2017 00:40:00","EDT","CAPITL",61757,1370
"07/19/2017 00:40:00","EDT","CENTRL",61754,1776.2
"07/19/2017 00:40:00","EDT","DUNWOD",61760,859.2
"07/19/2017 00:40:00","EDT","GENESE",61753,1105.3
"07/19/2017 00:40:00","EDT","HUD VL",61758,1290.9
"07/19/2017 00:40:00","EDT","LONGIL",61762,3015.7
"07/19/2017 00:40:00","EDT","MHK VL",61756,851.1
"07/19/2017 00:40:00","EDT","MILLWD",61759,403
"07/19/2017 00:40:00","EDT","N.Y.C.",61761,7433.9
"07/19/2017 00:40:00","EDT","NORTH",61755,423.8
"07/19/2017 00:40:00","EDT","WEST",61752,1679.9
"07/19/2017 00:45:00","EDT","CAPITL",61757,1370.6
"07/19/2017 00:45:00","EDT","CENTRL",61754,1780.8
"07/19/2017 00:45:00","EDT","DUNWOD",61760,851.3
"07/19/2017 00:45:00","EDT","GENESE",61753,1092.5
"07/19/2017 00:45:00","EDT","HUD VL",61758,1273.9
"07/19/2017 00:45:00","EDT","LONGIL",61762,2992.7
"07/19/2017 00:45:00","EDT","MHK VL",61756,843.3
"07/19/2017 00:45:00","EDT","MILLWD",61759,396.9
"07/19/2017 00:45:00","EDT","N.Y.C.",61761,7437.2
"07/19/2017 00:45:00","EDT","NORTH",61755,429.1
"07/19/2017 00:45:00","EDT","WEST",61752,1680
"07/19/2017 00:50:00","EDT","CAPITL",61757,1362.2
"07/19/2017 00:50:00","EDT","CENTRL",61754,1760.9
"07/19/2017 00:50:00","EDT","DUNWOD",61760,855.8
"07/19/2017 00:50:00","EDT","GENESE",61753,1084.2
"07/19/2017 00:50:00","EDT","HUD VL",61758,1275.7
"07/19/2017 00:50:00","EDT","LONGIL",61762,2976.5
"07/19/2017 00:50:00","EDT","MHK VL",61756,830.8
"07/19/2017 00:50:00","EDT","MILLWD",61759,392.2
"07/19/2017 00:50:00","EDT","N.Y.C.",61761,7401.8
"07/19/2017 00:50:00","EDT","NORTH",61755,420.7
"07/19/2017 00:50:00","EDT","WEST",61752,1670.2
