"Time Stamp","Time Zone","Name","PTID","Load"
"08/31/2017 00:00:00","EDT","CAPITL",61757,1234.7
"08/31/2017 00:00:00","EDT","CENTRL",61754,1467.8
"08/31/2017 00:00:00","EDT","DUNWOD",61760,611.6
"08/31/2017 00:00:00","EDT","GENESE",61753,1018.6
"08/31/2017 00:00:00","EDT","HUD VL",61758,940
"08/31/2017 00:00:00","EDT","LONGIL",61762,2210.5
"08/31/2017 00:00:00","EDT","MHK VL",61756,787.1
"08/31/2017 00:00:00","EDT","MILLWD",61759,248.2
"08/31/2017 00:00:00","EDT","N.Y.C.",61761,5452.1
"08/31/2017 00:00:00","EDT","NORTH",61755,406.5
"08/31/2017 00:00:00","EDT","WEST",61752,1589.2
"08/31/2017 00:05:00","EDT","CAPITL",61757,1219.2
"08/31/2017 00:05:00","EDT","CENTRL",61754,1454.2
"08/31/2017 00:05:00","EDT","DUNWOD",61760,613.2
"08/31/2017 00:05:00","EDT","GENESE",61753,1011.4
"08/31/2017 00:05:00","EDT","HUD VL",61758,939.5
"08/31/2017 00:05:00","EDT","LONGIL",61762,2178.5
"08/31/2017 00:05:00","EDT","MHK VL",61756,760.7
"08/31/2017 00:05:00","EDT","MILLWD",61759,247.7
"08/31/2017 00:05:00","EDT","N.Y.C.",61761,5427.7
"08/31/2017 00:05:00","EDT","NORTH",61755,419.7
"08/31/2017 00:05:00","EDT","WEST",61752,1606
"08/31/2017 00:10:00","EDT","CAPITL",61757,1219.3
"08/31/2017 00:10:00","EDT","CENTRL",61754,1454.2
"08/31/2017 00:10:00","EDT","DUNWOD",61760,617.4
"08/31/2017 00:10:00","EDT","GENESE",61753,1004.9
"08/31/2017 00:10:00","EDT","HUD VL",61758,922.7
"08/31/2017 00:10:00","EDT","LONGIL",61762,2160.8
"08/31/2017 00:10:00","EDT","MHK VL",61756,774
"08/31/2017 00:10:00","EDT","MILLWD",61759,230.3
"08/31/2017 00:10:00","EDT","N.Y.C.",61761,5416.6
"08/31/2017 00:10:00","EDT","NORTH",61755,412.1
"08/31/2017 00:10:00","EDT","WEST",61752,1570.5
"08/31/2017 00:15:00","EDT","CAPITL",61757,1215.3
"08/31/2017 00:15:00","EDT","CENTRL",61754,1437.7
"08/31/2017 00:15:00","EDT","DUNWOD",61760,593.1
"08/31/2017 00:15:00","EDT","GENESE",61753,1014
"08/31/2017 00:15:00","EDT","HUD VL",61758,926
"08/31/2017 00:15:00","EDT","LONGIL",61762,2142.4
"08/31/2017 00:15:00","EDT","MHK VL",61756,766.8
"08/31/2017 00:15:00","EDT","MILLWD",61759,243.8
"08/31/2017 00:15:00","EDT","N.Y.C.",61761,5386.7
"08/31/2017 00:15:00","EDT","NORTH",61755,410.7
"08/31/2017 00:15:00","EDT","WEST",61752,1563.6
"08/31/2017 00:20:00","EDT","CAPITL",61757,1218.1
"08/31/2017 00:20:00","EDT","CENTRL",61754,1438.1
"08/31/2017 00:20:00","EDT","DUNWOD",61760,598.8
"08/31/2017 00:20:00","EDT","GENESE",61753,1002.1
"08/31/2017 00:20:00","EDT","HUD VL",61758,914
"08/31/2017 00:20:00","EDT","LONGIL",61762,2130.6
"08/31/2017 00:20:00","EDT","MHK VL",61756,768.1
"08/31/2017 00:20:00","EDT","MILLWD",61759,236
"08/31/2017 00:20:00","EDT","N.Y.C.",61761,5359.4
"08/31/2017 00:20:00","EDT","NORTH",61755,402.7
"08/31/2017 00:20:00","EDT","WEST",61752,1536.4
"08/31/2017 00:25:00","EDT","CAPITL",61757,1210
"08/31/2017 00:25:00","EDT","CENTRL",61754,1416.9
"08/31/2017 00:25:00","EDT","DUNWOD",61760,585.6
"08/31/2017 00:25:00","EDT","GENESE",61753,981.5
"08/31/2017 00:25:00","EDT","HUD VL",61758,900.2
"08/31/2017 00:25:00","EDT","LONGIL",61762,2124.5
"08/31/2017 00:25:00","EDT","MHK VL",61756,758.7
"08/31/2017 00:25:00","EDT","MILLWD",61759,253.7
"08/31/2017 00:25:00","EDT","N.Y.C.",61761,5324.8
"08/31/2017 00:25:00","EDT","NORTH",61755,420.9
"08/31/2017 00:25:00","EDT","WEST",61752,1566.1
"08/31/2017 00:30:00","EDT","CAPITL",61757,1197.6
"08/31/2017 00:30:00","EDT","CENTRL",61754,1416.2
"08/31/2017 00:30:00","EDT","DUNWOD",61760,594.8
"08/31/2017 00:30:00","EDT","GENESE",61753,997.7
